Name,Bio,Identifier,B.A.,B.S.,J.D.,Ph.D.,M.B.A,M.A.,M.S.,M.P.H.,M.D.,D.M.D.
"WITTMAN, Robert J.","['a Representative from Virginia; born in Washington, D.C., February \r', '3, 1959; B.S., Virginia Polytechnic Institute, Blacksburg, Va., 1981; M.P.H., \r', 'University of North Carolina, Chapel Hill, N.C., 1990; Ph.D., Virginia \r', 'Commonwealth University, Richmond, Va., 2002; shellfish sanitation; member of \r', 'the Montross, Va., town council, 1986-1996; Mayor of Montross, Va., 1992-1996; \r', 'member of the Westmoreland County, Va., board of supervisors, 1996-2005; \r', 'chairman of the Westmoreland County Va., board of supervisors, 2004-2005; \r', 'member of the Virginia house of delegates, 2006-2007; elected as a Republican \r', 'to the One Hundred Tenth Congress, by special election, to fill the vacancy \r', 'caused by the death of United States Representative Jo Ann Davis, and to the \r', 'five succeeding Congresses (December 11, 2007-present).\r']",W000804,0,1,0,1,0,0,0,1,0,0
"WOLF, Frank Rudolph","['a Representative from Virginia; born in Philadelphia, Philadelphia \r', 'County, Pa., January 30, 1939; attended the University of Mississippi, Oxford, \r', 'Miss., 1957-1958; B.A., Pennsylvania State University, State College, Pa., \r', '1961; LL.B., Georgetown University Law School, Washington, D.C., 1965; United \r', 'States Army Reserve, 1962-1967; lawyer, private practice; staff, United States \r', 'Representative Edward G. Biester, Jr., of Pennsylvania, 1968-1971; staff, \r', 'United States Secretary of the Interior Rogers C.B. Morton, 1971-1974; deputy \r', 'assistant secretary, United States Department of the Interior, 1974-1975; \r', 'unsuccessful candidate for nomination to the United States House of \r', 'Representative in 1976; unsuccessful candidate for election to the United \r', 'States House of Representative in 1978; elected as a Republican to the \r', 'Ninety-seventh and to the sixteen succeeding Congresses (January 3, \r', '1981-January 3, 2015); was not a candidate for reelection to the One Hundred \r', 'Fourteenth Congress in 2014.\r']",W000672,1,0,0,0,0,0,0,0,0,0
"WOMACK, Steve","['a Representative from Arkansas; born in Russellville, Pope County, \r', 'Ark., on February 18, 1957; graduated from Russellville High School, \r', 'Russellville, Ark., 1975; B.A., Arkansas Tech University, Russellville, Ark., \r', '1979; Arkansas Army National Guard, 1979-2009; radio station manager; \r', 'consultant; member of the Rogers, Ark., city council, 1983-1984 and 1997-1998; \r', 'Mayor of Rogers, Ark., 1999-2010; elected as a Republican to the One Hundred \r', 'Twelfth and to the three succeeding Congresses (January 3, 2011-present); \r', 'chair, Committee on Budget (One Hundred Fifteenth Congress); chair, Joint \r', 'Select Committee on Budget and Appropriations Process Reform (One Hundred \r', 'Fifteenth Congress).\r']",W000809,1,0,0,0,0,0,0,0,0,0
"WOODALL, Rob","['a Representative from Georgia; born in Athens, Clarke County, Ga., \r', 'February 11, 1970; graduated from Marist School, Atlanta, Ga., 1988; B.A., \r', 'Furman University, Greenville, S.C., 1992; J.D., University of Georgia, Athens, Ga., 1998; staff, United States Representative John Linder, \r', '1994-2010; elected as a Republican to the One Hundred Twelfth and to the three \r', 'succeeding Congresses (January 3, 2011-present).\r']",W000810,1,0,1,0,0,0,0,0,0,0
"WOOLSEY, Lynn C.","['a Representative from California; born in Seattle, King County, \r', 'Wash., November 3, 1937; graduated from Lincoln High School, Seattle, Wash.; \r', 'attended the University of Washington, Seattle, Wash., 1955-1957; B.S., \r', 'University of San Francisco, San Francisco, Calif., 1980; human resources \r', 'manager and personnel service owner; teacher, Marin Community College, Indian \r', 'Valley, Calif.; instructor, Dominican College of San Rafael, Calif.; member, \r', 'Petaluma, Calif., city council, 1984-1992; vice mayor, Petaluma, Calif., 1989 \r', 'and 1992; elected as a Democrat to the One Hundred Third and to the nine \r', 'succeeding Congresses (January 3, 1993-January 3, 2013); was not a candidate \r', 'for reelection to the One Hundred Thirteenth Congress in 2012.\r', '</P><BR>\r', '<P><CENTER><FONT SIZE=4 COLOR=""#800040"">Bibliography</FONT></CENTER></P>&#148;Lynn C. Woolsey&#148; in \r', '<i>Women in Congress, 1917-2006</i>. Prepared under the direction of \r', 'the Committee on House Administration by the Office of History &amp; \r', 'Preservation, U.S. House of Representatives. Washington: Government Printing \r', 'Office, 2006.\r']",W000738,0,1,0,0,0,0,0,0,0,0
"WU, David","['a Representative from Oregon; born in Taiwan, April 8, 1955; B.S., Stanford University, Stanford, Calif., 1977; attended Harvard Medical School, Cambridge, Mass.; J.D., Yale University, New Haven, Conn., 1982; lawyer, private practice; elected as a Democrat to the One Hundred Sixth and to the six succeeding Congresses until his resignation on August 3, 2011 (January 3, 1999-August 3, 2011).\r']",W000793,0,1,1,0,0,0,0,0,0,0
"YARMUTH, John","['a Representative from Kentucky; born in Louisville, Jefferson \r', 'County, Ky., November 4, 1947; graduated from J. M. Atherton High School, \r', 'Louisville, Ky., 1965; B.A., Yale University, New Haven, Conn., 1969; attended \r', 'Georgetown University Law School, Washington, D.C., 1971-1972; staff, United \r', 'States Senator Marlow Cook of Kentucky, 1971-1975; writer; publisher; \r', 'television journalist; associate vice president, University of Louisville; \r', 'health care executive; elected as a Democrat to the One Hundred Tenth and to \r', 'the five succeeding Congresses (January 3, 2007-present).\r']",Y000062,1,0,0,0,0,0,0,0,0,0
"YODER, Kevin","['a Representative from Kansas; born in Hutchison, Reno County, Kans., \r', 'January 8, 1976; B.A., University of Kansas, Lawrence, Kans., 1999; J.D., \r', 'University of Kansas, Lawrence, Kans., 2002; lawyer, private practice; member \r', 'of the Kansas state house of representatives, 2002-2010; elected as a \r', 'Republican to the One Hundred Twelfth and to the three succeeding Congresses \r', '(January 3, 2011-present).\r']",Y000063,1,0,1,0,0,0,0,0,0,0
"YOUNG, Charles William (Bill)","['a Representative from Florida; born in Harmarville, Allegheny \r', 'County, Pa., December 16, 1930; Army National Guard, 1948-1957; member of the \r', 'Florida state senate, 1960-1970, and minority leader, 1966-1970; member, \r', 'Florida Constitution Revision Commission, 1965-1967; delegate to Republican \r', 'National Convention, 1968, 1972, 1976, and 1984; elected as a Republican to the \r', 'Ninety-second and to the twenty-one succeeding Congresses; served until his \r', 'death on October 18, 2013 (January 3, 1971-October 18, 2013); chair, Committee \r', 'on Appropriations (One Hundred Sixth through One Hundred Eighth Congresses); \r', 'died on October 18, 2013, in Bethesda, Md. \r']",Y000031,0,0,0,0,0,0,0,0,0,0
"YOUNG, Donald Edwin","['a Representative from Alaska; born in Meridian, Sutter County, \r', 'Calif., June 9, 1933; A.A., Yuba Junior College, Marysville, Calif., 1952; \r', 'B.A., California State University, Chico, Calif., 1958; United States Army, \r', '1955-1957; teacher; Mayor of Fort Yukon, Alaska, 1960-1968; riverboat captain, \r', '1968-1972; member of the Fort Yukon, Alaska, city council, 1960-1968; member of \r', 'the Alaska state house of representatives, 1966-1970; member of the Alaska \r', 'state senate, 1970-1973; delegate, Alaska state Republican conventions, 1964, \r', '1966, 1968, and 1972; elected as a Republican to the Ninety-third Congress, by \r', 'special election, to fill the vacancy caused by the death of United States \r', 'Representative Nick Begich, and reelected to the twenty-two succeeding \r', 'Congresses (March 6, 1973-present); chair, Committee on Resources (One Hundred \r', 'Fourth through One Hundred Sixth Congresses); chair, Committee on \r', 'Transportation and Infrastructure (One Hundred Seventh through One Hundred \r', 'Ninth Congresses).\r']",Y000033,1,0,0,0,0,0,0,0,0,0
"YOUNG, Todd","['a Senator and a Representative from Indiana; born in Lancaster, \r', 'Lancaster County, Pa., August 24, 1972; graduated from Carmel High School, \r', 'Carmel, Ind., 1990; B.S., United States Naval Academy, Annapolis, Md., 1995; \r', 'M.B.A., University of Chicago, Chicago, Ill., 2000; M.A., University of London, \r', 'London, England, 2001; J.D., Robert H. McKinney School of Law, Indiana \r', 'University, Indianapolis, Ind., 2006; United States Navy, 1990-1991; United \r', 'States Marine Corps, 1995-2000; staff, United States Senator Richard Lugar of \r', 'Indiana, 2001-2003; Orange County, Ind., assistant deputy prosecutor, 2007-2010; \r', 'consultant; lawyer, private practice; elected as a Republican to the One \r', 'Hundred Twelfth and to the two succeeding Congresses (January 3, 2011-January \r', '3, 2017); was not a candidate for reelection to the House of Representatives \r', 'but was elected as a Republican to the United States Senate in 2016 for the \r', 'term ending January 3, 2023.\r']",Y000064,1,1,1,0,1,1,0,0,0,0
Name,Bio,Identifier,B.A.,B.S.,J.D.,Ph.D.,M.B.A,M.A.,M.S.,M.P.H.,M.D.,D.M.D.
"RYAN, Paul D.","['a Representative from Wisconsin; born in Janesville, Rock County, \r', 'Wis., January 29, 1970; graduated from Joseph A. Craig High School, Janesville, \r', 'Wis., 1988; B.A., Miami University, Oxford, Ohio, 1992; construction business; \r', 'staff, United States Senator Robert Walter Kasten, Jr., of Wisconsin, 1992; \r', 'staff assistant, Empower America, 1993-1995; staff, United States Senator Sam \r', 'Dale Brownback of Kansas, 1995-1997; elected as a Republican to the One Hundred \r', 'Sixth and to the nine succeeding Congresses (January 3, 1999-present); chair, \r', 'Committee on the Budget (One Hundred Twelfth and One Hundred Thirteenth \r', 'Congresses); chair, Committee on Ways and Means (One Hundred Fourteenth \r', 'Congress); chair, Joint Committee on Taxation (One Hundred Fourteenth \r', 'Congress); unsuccessful Republican candidate for Vice President of the United \r', 'States in 2012; Speaker of the House (One Hundred Fourteenth and One Hundred \r', 'Fifteenth Congresses).\r']",R000570,1,0,0,0,0,0,0,0,0,0
"RYAN, Timothy J.","['a Representative from Ohio; born in Niles, Trumbull County, Ohio, \r', 'July 16, 1973; graduated from John F. Kennedy High School, Warren, Ohio, 1991; \r', 'B.S., Bowling Green State University, Bowling Green, Ohio, 1995; J.D., Franklin \r', 'Pierce Law Center, Rindge, N.H., 2000; staff, United States Representative \r', 'James A. Traficant, Jr., of Ohio; member of the Ohio state senate, 2000-2002; \r', 'elected as a Democrat to the One Hundred Eighth and to the seven succeeding \r', 'Congresses (January 3, 2003-present).\r']",R000577,0,1,1,0,0,0,0,0,0,0
"S&Aacute;NCHEZ, Linda T.","[' (sister of Loretta Sanchez), \r', 'a Representative from California; born in Orange, Orange County, \r', 'Calif., January 28, 1969; B.A., University of California, Berkeley, Calif., \r', '1991; J.D., University of California, Los Angeles, Calif., 1995; lawyer, \r', 'private practice; executive secretary and treasurer of Orange County, Calif., \r', 'AFL-CIO, 2000-2002; elected as a Democrat to the One Hundred Eighth and to the \r', 'seven succeeding Congresses (January 3, 2003-present).\r']",S001156,1,0,1,0,0,0,0,0,0,0
"SANCHEZ, Loretta","[' (sister of Linda T. S&aacute;nchez), \r', 'a Representative from California; born in Lynwood, Los Angeles \r', 'County, Calif., January 7, 1960; graduated from Katella High School, Anaheim, \r', 'Calif.; B.A., Chapman University, Orange, Calif., 1982; M.B.A., American \r', 'University, Washington, D.C., 1984; financial analyst; elected as a Democrat to \r', 'the One Hundred Fifth and to the nine succeeding Congresses (January 3, \r', '1997-January 3, 2017); was not a candidate for reelection to the One Hundred \r', 'Fifteenth Congress in 2016, but was an unsuccessful candidate for election to \r', 'the United States Senate.\r']",S000030,1,0,0,0,1,0,0,0,0,0
"SARBANES, John","[' (son of Senator Paul Sarbanes), \r', 'a Representative from Maryland; born in Baltimore, Md., May 22, \r', '1962; graduated from Gilman School, Baltimore, Md., 1980; A.B., Princeton \r', 'University, Princeton, N.J., 1984; J.D., Harvard University, Cambridge, Mass., \r', '1988; lawyer, private practice; elected as a Democrat to the One Hundred Tenth \r', 'and to the five succeeding Congresses (January 3, 2007-present).\r']",S001168,1,0,1,0,0,0,0,0,0,0
"SCALISE, Steve","['a Representative from Louisiana; born in New Orleans, Orleans \r', 'Parish, La., October 6, 1965; graduated from Rummel High School; B.S., \r', 'Louisiana State Univeristy, Baton Rouge, La.; software engineer; technology \r', 'company marketing executive; member of the Louisiana state house of \r', 'representatives, 1995-2007; member of the Louisiana state senate, 2008; elected \r', 'as a Republican to the One Hundred Tenth Congress, by special election, to fill \r', 'the vacancy caused by the resignation of United States Representative Bobby \r', 'Jindal, and reelected to the five succeeding Congresses (May 3, 2008-present); \r', 'majority whip (One Hundred Thirteenth through One Hundred Fifteenth \r', 'Congresses).\r']",S001176,0,1,0,0,0,0,0,0,0,0
"SCHAKOWSKY, Janice D.","['a Representative from Illinois; born in Chicago, Cook County, Ill., \r', 'May 26, 1944; attended Sullivan High School, Chicago, Ill.; B.S., University of \r', 'Illinois, Urbana-Champaign, Ill., 1965; director, Illinois State Council of \r', 'Senior Citizens, 1985-1990; member of the Illinois state house of \r', 'representatives, 1990-1998; elected as a Democrat to the One Hundred Sixth and \r', 'to the nine succeeding Congresses (January 3, 1999-present).\r']",S001145,0,1,0,0,0,0,0,0,0,0
"SCHIFF, Adam","[' a Representative from California; born in Framingham, Norfolk \r', 'County, Mass., June 22, 1960; B.A., Stanford University, Stanford, Calif., \r', '1982; J.D., Harvard University, Cambridge, Mass., 1985; lawyer, private \r', 'practice; prosecutor, Office of the United States Attorney for the Central \r', 'District of California, 1987-1993; unsuccessful candidate for election to the \r', 'California state assembly in 1994; member of the California state senate, \r', '1996-2001; elected as a Democrat to the One Hundred Seventh and to the eight \r', 'succeeding Congresses (January 3, 2001-present); one of the managers appointed \r', 'by the House of Representatives in 2009 to conduct the impeachment proceedings \r', 'of Samuel B. Kent, judge of the United States District Court for the Southern \r', 'District of Texas.\r']",S001150,1,0,1,0,0,0,0,0,0,0
